"GSI","Species","Sex","year","month.label","month","act.date","date","lunar.date","gwt","swt","rep.id"
42.9639259,"psac5","male",4,"Jun",6,10,2004-06-10,23,13.22,30.77,5809
31.40324963,"psac5","female",4,"Jun",6,10,2004-06-10,23,10.63,33.85,5810
49.08302768,"psac5","male",4,"Jun",6,10,2004-06-10,23,14.72,29.99,5811
16.68049793,"psac5","female",4,"Jun",6,10,2004-06-10,23,10.05,60.25,5812
27.28205128,"psac5","male",4,"Jun",6,10,2004-06-10,23,7.98,29.25,5813
43.36917563,"psac5","male",4,"Jun",6,10,2004-06-10,23,10.89,25.11,5814
42.62148908,"psac5","male",4,"Jun",6,10,2004-06-10,23,19.12,44.86,5815
15.45454545,"psac5","female",4,"Jun",6,10,2004-06-10,23,6.97,45.1,5816
16.6418374,"mono","male",4,"Jun",6,17,2004-06-17,30,80.43,483.3,4401
23.1767247,"mono","male",4,"Jun",6,17,2004-06-17,30,136.3,588.09,4402
24.8425152,"mono","male",4,"Jun",6,17,2004-06-17,30,86.76,349.24,4403
20.6615668,"mono","female",4,"Jun",6,17,2004-06-17,30,58.34,282.36,4404
21.3683849,"mono","male",4,"Jun",6,17,2004-06-17,30,112.09,524.56,4405
9.5546349,"mono","male",4,"Jun",6,17,2004-06-17,30,29.52,308.96,4406
25.46875,"mono","male",4,"Jun",6,17,2004-06-17,30,52.16,204.8,4407
21.2708565,"mono","female",4,"Jun",6,17,2004-06-17,30,76.49,359.6,4408
19.9697486,"mono","male",4,"Jun",6,17,2004-06-17,30,104.3,522.29,4409
21.3599833,"mono","male",4,"Jun",6,17,2004-06-17,30,122.79,574.86,4410
22.2341636,"mono","male",4,"Jun",6,17,2004-06-17,30,105.51,474.54,4411
9.21913393,"mono","female",4,"Jun",6,17,2004-06-17,30,28.89,313.37,4412
19.1309857,"mono","female",4,"Jun",6,17,2004-06-17,30,57.37,299.88,4413
14.3139516,"mono","female",4,"Jun",6,17,2004-06-17,30,69.52,485.68,4414
16.972962,"mono","male",4,"Jun",6,17,2004-06-17,30,83.49,491.9,4415
7.94648287,"psac5","female",4,"Jun",6,17,2004-06-17,30,3.92,49.33,5901
5.349794239,"psac5","female",4,"Jun",6,17,2004-06-17,30,8.06,150.66,5902
1.04685378,"psac5","male",4,"Jun",6,17,2004-06-17,30,3.7,353.44,5903
10.73482091,"psac5","male",4,"Jun",6,17,2004-06-17,30,4.07,37.914,5904
3.964401294,"psac5","female",4,"Jun",6,17,2004-06-17,30,1.96,49.44,5905
14.64203233,"psac5","female",4,"Jun",6,17,2004-06-17,30,6.34,43.3,5906
3.915263855,"psac5","female",4,"Jun",6,17,2004-06-17,30,4.14,105.74,5907
6.58043654,"psac5","male",4,"Jun",6,17,2004-06-17,30,4.07,61.85,5908
10.44430135,"psac5","male",4,"Jun",6,17,2004-06-17,30,8.11,77.65,5909
8.004827031,"psac5","male",4,"Jun",6,17,2004-06-17,30,3.98,49.72,5910
7.969707898,"psac5","male",4,"Jun",6,17,2004-06-17,30,4.42,55.46,5911
7.968009479,"psac5","female",4,"Jun",6,17,2004-06-17,30,2.69,33.76,5912
11.79263198,"psac5","male",4,"Jun",6,17,2004-06-17,30,6.21,52.66,5913
8.734369079,"psac5","male",4,"Jun",6,17,2004-06-17,30,4.61,52.78,5914
5.571030641,"psac5","male",4,"Jun",6,17,2004-06-17,30,2,35.9,5915
18.573289,"mono","male",4,"Jul",7,2,2004-07-02,15,152.6,821.61,4501
13.4014809,"mono","female",4,"Jul",7,2,2004-07-02,15,118.91,887.29,4502
20.5927031,"mono","male",4,"Jul",7,2,2004-07-02,15,151.83,737.3,4503
11.7143159,"mono","female",4,"Jul",7,2,2004-07-02,15,66.46,567.34,4504
12.7473744,"mono","female",4,"Jul",7,2,2004-07-02,15,105.96,831.23,4505
23.8546883,"mono","male",4,"Jul",7,2,2004-07-02,15,134.81,565.13,4506
14.1466596,"mono","female",4,"Jul",7,2,2004-07-02,15,117.14,828.04,4507
14.2237607,"mono","female",4,"Jul",7,2,2004-07-02,15,73.14,514.21,4508
15.6264372,"mono","male",4,"Jul",7,2,2004-07-02,15,115.52,739.26,4509
25.2444153,"mono","male",4,"Jul",7,2,2004-07-02,15,138.66,549.27,4510
16.9151325,"mono","female",4,"Jul",7,2,2004-07-02,15,75.34,445.4,4511
12.4160773,"mono","female",4,"Jul",7,2,2004-07-02,15,69.35,558.55,4512
30.5669691,"mono","male",4,"Jul",7,2,2004-07-02,15,214.25,700.92,4513
26.0219149,"mono","male",4,"Jul",7,2,2004-07-02,15,161.25,619.67,4514
17.6306846,"mono","male",4,"Jul",7,2,2004-07-02,15,108.94,617.9,4515
4.481955763,"psac5","female",4,"Jul",7,2,2004-07-02,15,3.85,85.9,6001
21.80736825,"psac5","male",4,"Jul",7,2,2004-07-02,15,13.2,60.53,6002
19.1831972,"psac5","male",4,"Jul",7,2,2004-07-02,15,8.22,42.85,6003
16.58167462,"psac5","male",4,"Jul",7,2,2004-07-02,15,10.08,60.79,6004
5.548800707,"psac5","female",4,"Jul",7,2,2004-07-02,15,5.02,90.47,6005
5.384771987,"psac5","female",4,"Jul",7,2,2004-07-02,15,5.29,98.24,6006
14.09185804,"psac5","male",4,"Jul",7,2,2004-07-02,15,5.4,38.32,6007
6.136524405,"psac5","female",4,"Jul",7,2,2004-07-02,15,10.41,169.64,6008
4.473151451,"psac5","female",4,"Jul",7,2,2004-07-02,15,4.64,103.73,6009
7.179487179,"psac5","male",4,"Jul",7,2,2004-07-02,15,4.9,68.25,6010
7.619270894,"psac5","female",4,"Jul",7,2,2004-07-02,15,6.5,85.31,6011
4.828036164,"psac5","female",4,"Jul",7,2,2004-07-02,15,5.18,107.29,6012
15.00090695,"psac5","male",4,"Jul",7,2,2004-07-02,15,8.27,55.13,6013
7.856831078,"psac5","male",4,"Jul",7,2,2004-07-02,15,7.2,91.64,6014
4.074290159,"psac5","female",4,"Jul",7,2,2004-07-02,15,4.19,102.84,6015
12.2596527,"mono","female",4,"Jul",7,8,2004-07-08,21,118.53,966.83,4311
15.7537183,"mono","male",4,"Jul",7,8,2004-07-08,21,143.31,909.69,4312
26.106068,"mono","male",4,"Jul",7,8,2004-07-08,21,155.01,593.77,4313
11.6060912,"mono","female",4,"Jul",7,8,2004-07-08,21,82.77,713.16,4314
17.3376605,"mono","female",4,"Jul",7,8,2004-07-08,21,123.94,714.86,4315
16.2816314,"mono","male",4,"Jul",7,8,2004-07-08,21,110.86,680.89,4316
10.4796168,"mono","female",4,"Jul",7,8,2004-07-08,21,51.85,494.77,4012
17.1988866,"mono","male",4,"Jul",7,8,2004-07-08,21,67.97,395.2,4013
17.5773444,"mono","female",4,"Jul",7,8,2004-07-08,21,76.53,435.39,4014
19.5439223,"mono","male",4,"Jul",7,8,2004-07-08,21,98.56,504.3,4015
22.02657275,"psac5","male",4,"Jul",7,8,2004-07-08,21,13.76,62.47,6201
27.30720607,"psac5","male",4,"Jul",7,8,2004-07-08,21,10.8,39.55,6202
19.59980318,"psac5","male",4,"Jul",7,8,2004-07-08,21,11.95,60.97,6203
23.5216123,"psac5","male",4,"Jul",7,8,2004-07-08,21,8.87,37.71,6204
19.28212737,"psac5","female",4,"Jul",7,8,2004-07-08,21,33.79,175.24,6205
24.53187461,"psac5","female",4,"Jul",7,8,2004-07-08,21,11.66,47.53,6206
34.90146217,"psac5","male",4,"Jul",7,8,2004-07-08,21,10.98,31.46,6207
22.46153846,"psac5","male",4,"Jul",7,8,2004-07-08,21,1.46,6.5,6208
16.49342384,"psac5","female",4,"Jul",7,8,2004-07-08,21,15.55,94.28,6209
16.66443403,"psac5","male",4,"Jul",7,8,2004-07-08,21,12.44,74.65,6210
11.15482527,"psac5","female",4,"Jul",7,8,2004-07-08,21,4.82,43.21,6211
22.9146125,"psac5","male",4,"Jul",7,8,2004-07-08,21,11.62,50.71,6212
24.99651082,"psac5","male",4,"Jul",7,8,2004-07-08,21,17.91,71.65,6213
15.69693674,"psac5","female",4,"Jul",7,8,2004-07-08,21,17.32,110.34,6214
20.51716829,"psac5","male",4,"Jul",7,8,2004-07-08,21,14.52,70.77,6215
16.8085612,"mono","female",4,"Jul",7,16,2004-07-16,29,106.02,630.75,4601
9.45360843,"mono","female",4,"Jul",7,16,2004-07-16,29,53.93,570.47,4602
12.3048616,"mono","female",4,"Jul",7,16,2004-07-16,29,64.87,527.19,4603
21.6729252,"mono","male",4,"Jul",7,16,2004-07-16,29,125.82,580.54,4604
15.2709106,"mono","male",4,"Jul",7,16,2004-07-16,29,88.95,582.48,4605
28.6667744,"mono","female",4,"Jul",7,16,2004-07-16,29,124.13,433.01,4606
14.9062143,"mono","male",4,"Jul",7,16,2004-07-16,29,91.39,613.1,4607
22.5476396,"mono","female",4,"Jul",7,16,2004-07-16,29,107.32,475.97,4608
8.38432338,"mono","female",4,"Jul",7,16,2004-07-16,29,48.37,576.91,4609
12.9175398,"mono","female",4,"Jul",7,16,2004-07-16,29,52.4,405.65,4610
10.2774378,"mono","female",4,"Jul",7,16,2004-07-16,29,50.38,490.2,4611
29.7899069,"mono","male",4,"Jul",7,16,2004-07-16,29,137.54,461.7,4612
17.5688988,"mono","male",4,"Jul",7,16,2004-07-16,29,73.12,416.19,4613
9.59976639,"mono","female",4,"Jul",7,16,2004-07-16,29,52.6,547.93,4614
20.9565202,"mono","female",4,"Jul",7,16,2004-07-16,29,114.76,547.61,4615
5.13478819,"psac5","female",4,"Jul",7,16,2004-07-16,29,4.4,85.69,6101
7.244035785,"psac5","female",4,"Jul",7,16,2004-07-16,29,5.83,80.48,6102
5.649287036,"psac5","female",4,"Jul",7,16,2004-07-16,29,5.19,91.87,6103
10.14040562,"psac5","female",4,"Jul",7,16,2004-07-16,29,5.2,51.28,6104
8.459246648,"psac5","female",4,"Jul",7,16,2004-07-16,29,7.95,93.98,6105
7.125088842,"psac5","female",4,"Jul",7,16,2004-07-16,29,4.01,56.28,6106
19.06112161,"psac5","male",4,"Jul",7,16,2004-07-16,29,12.1,63.48,6107
9.572419106,"psac5","male",4,"Jul",7,16,2004-07-16,29,4.97,51.92,6108
9.230769231,"psac5","female",4,"Jul",7,16,2004-07-16,29,3.84,41.6,6109
15.09674134,"psac5","male",4,"Jul",7,16,2004-07-16,29,5.93,39.28,6110
5.82354808,"psac5","male",4,"Jul",7,16,2004-07-16,29,3.67,63.02,6111
15.19741321,"psac5","male",4,"Jul",7,16,2004-07-16,29,8.93,58.76,6112
12.74038462,"psac5","male",4,"Jul",7,16,2004-07-16,29,7.95,62.4,6113
9.430339236,"psac5","male",4,"Jul",7,16,2004-07-16,29,4.42,46.87,6114
7.248201439,"psac5","female",4,"Jul",7,16,2004-07-16,29,4.03,55.6,6115
